cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	studentgroup	currdenom	currstatus	priordenom	priorstatus	change	statuslevel	changelevel	color	box	caa_denom	caa_level1_num	caa_level1_pct	caa_level2_num	caa_level2_pct	caa_level3_num	caa_level3_pct	ReportingYear	X26
138	S	school_110	district_1	county_1	NA	NA	WH	64	58.1	59	31.3	26.8	5	5	5	50	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	AA	57	-34.4	67	-61.1	26.7	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	ALL	176	-23.8	184	-40.5	16.7	3	5	4	150	9	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	AS	13	20	12	3.8	16.3	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	EL	40	-36.9	40	-52.6	15.7	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	ELO	21	-75.6	22	-70.8	-4.8	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	EO	131	-20.8	139	-37.2	16.4	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	FI	8	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	FOS	1	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	HI	72	-33	77	-37.9	4.9	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	HOM	38	-31.7	26	-39.5	7.8	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	MR	12	9.8	9	NA	NA	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	PI	5	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	RFP	19	5.8	18	-30.4	36.2	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	SED	135	-32.8	145	-47.1	14.3	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	SWD	22	-46.5	22	-94	47.6	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
103	S	school_102	district_1	county_1	NA	NA	WH	7	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	AA	69	-94.2	74	-95.1	0.8	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	AI	2	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	ALL	507	-55.4	535	-51.8	-3.6	2	2	2	170	1	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	AS	15	-23.1	12	-7.9	-15.2	3	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	EL	148	-83.7	160	-80.2	-3.5	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	ELO	64	-145.6	73	-130.8	-14.8	1	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	EO	314	-47.3	330	-44.3	-3	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	FI	126	0.5	144	-3.7	4.1	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	FOS	7	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	HI	257	-74.6	260	-68.4	-6.2	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	HOM	54	-68.2	55	-62.5	-5.7	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	MR	22	-50	21	-57.5	7.5	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	PI	11	-54.9	14	-46.5	-8.4	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	RFP	84	-36.5	87	-37.8	1.3	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	SED	420	-63.6	441	-60.5	-3.1	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	SWD	94	-165.9	87	-158.7	-7.1	1	2	1	220	NA	NA	NA	NA	NA	NA	NA	2017f	NA
055	S	school_005	district_1	county_1	NA	NA	WH	5	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	AA	16	3.6	12	-13.7	17.3	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	ALL	143	27.6	140	22.5	5.1	4	4	4	90	11	9	81.8	2	18.2	0	0	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	AS	13	9.9	13	15.4	-5.5	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	EL	11	12.1	8	NA	NA	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	ELO	4	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	EO	130	28.4	129	24.6	3.8	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	FI	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	HI	43	13	46	10.3	2.7	4	3	4	80	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	HOM	7	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	MR	14	47.2	9	NA	NA	5	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	RFP	7	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	SED	43	9.5	43	-11.1	20.5	4	5	5	100	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	SWD	17	-16.4	21	3	-19.5	3	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
094	S	school_090	district_1	county_1	NA	NA	WH	43	61.4	49	42.8	18.6	5	5	5	50	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	AA	32	-51.2	35	-63	11.8	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	ALL	347	-24.1	367	-31.3	7.3	3	4	4	140	0	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	AS	4	NA	7	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	EL	201	-27.6	214	-35.8	8.2	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	ELO	111	-40	128	-48.9	8.9	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	EO	129	-22.3	127	-33.8	11.5	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	FI	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	FOS	5	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	HI	297	-22	312	-30.7	8.8	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	HOM	16	-34.8	21	-24.4	-10.4	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	MR	4	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	PI	6	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	RFP	90	-12.4	86	-16.3	3.8	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	SED	335	-24.9	351	-32.6	7.7	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	SWD	43	-52.9	43	-80.9	28	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
050	S	school_041	district_1	county_1	NA	NA	WH	1	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	AA	77	-72.7	64	-59.9	-12.8	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	ALL	421	-39.6	416	-46.3	6.7	2	4	3	190	0	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	AS	8	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	EL	219	-37.2	218	-49.9	12.7	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	ELO	110	-57.9	127	-66.3	8.4	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	EO	195	-44.1	188	-41.6	-2.5	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	FI	5	NA	9	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	FOS	12	-67.8	3	NA	NA	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	HI	312	-33	317	-44.1	11.1	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	HOM	32	-61.4	30	-51.7	-9.7	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	MR	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	PI	5	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	RFP	109	-16.3	91	-26.9	10.6	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	SED	378	-42.5	349	-49.4	6.9	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	SWD	48	-82.9	31	-68	-14.9	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
052	S	school_113	district_1	county_1	NA	NA	WH	5	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	AA	42	-43.1	49	-53.1	10	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	AI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	ALL	426	-26.8	421	-36.8	9.9	2	4	3	190	0	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	AS	60	-5.5	65	-28.8	23.3	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	EL	223	-29.4	229	-41.1	11.6	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	ELO	136	-44.9	147	-45.1	0.2	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	EO	193	-24.5	181	-32.7	8.2	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	FI	3	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	FOS	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	HI	297	-28.1	284	-38.2	10.1	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	HOM	16	-47.9	20	-47.8	-0.2	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	MR	11	-65.5	7	NA	NA	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	RFP	87	-5.2	82	-33.7	28.5	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	SED	391	-28.9	350	-38.9	10.1	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	SWD	48	-9	48	-18.7	9.8	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
068	S	school_021	district_1	county_1	NA	NA	WH	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	AA	26	-47	22	-60.5	13.5	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	ALL	497	-25.2	500	-56.8	31.7	2	5	3	200	0	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	AS	61	7	72	-31.6	38.7	4	5	5	100	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	EL	349	-33.7	363	-62.9	29.2	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	ELO	247	-54	224	-89.1	35	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	EO	136	-9.5	118	-45	35.5	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	FI	2	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	FOS	5	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	HI	397	-28.4	391	-61.9	33.5	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	HOM	32	-41.8	28	-55.6	13.8	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	MR	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	RFP	102	15.7	139	-20.7	36.4	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	SED	459	-26.8	435	-57.1	30.2	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	SWD	58	-27.3	34	-85.3	58	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
073	S	school_074	district_1	county_1	NA	NA	WH	7	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	AA	92	-55.3	87	-60.4	5.1	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	AI	1	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	ALL	521	-6.9	533	-7.9	1	3	3	3	130	0	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	AS	53	29.8	62	27.9	1.9	4	3	4	80	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	EL	66	-24.5	66	-31.6	7.1	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	ELO	26	-53.4	26	-59.4	6	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	EO	442	-4.7	449	-5.2	0.5	3	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	FI	23	26.2	26	11.9	14.3	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	FOS	6	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	HI	185	-27.1	185	-30.2	3.2	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	HOM	23	-19	18	-30.6	11.6	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	MR	45	34.7	19	19.6	15	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	PI	3	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	RFP	40	-5.7	40	-13.5	7.7	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	SED	248	-36.3	250	-37.2	0.9	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	SWD	43	-32.4	35	-52.1	19.7	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
026	S	school_014	district_1	county_1	NA	NA	WH	101	35.7	129	39.4	-3.7	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	AA	45	-16.5	44	-34.4	17.9	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	AI	1	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	ALL	252	16.9	252	14.2	2.7	4	3	4	80	0	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	AS	33	58.4	28	62.6	-4.2	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	EL	23	10.9	17	20	-9.1	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	ELO	11	-31.1	5	NA	NA	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	EO	223	16.7	229	12.5	4.3	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	FI	19	56.9	15	44.9	12	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	FOS	4	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	HI	91	-5.8	91	-2.4	-3.4	3	2	3	120	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	HOM	7	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	MR	23	49.1	19	28.5	20.6	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	PI	1	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	RFP	12	49.3	12	41.3	8	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	SED	102	-8.1	101	-14.4	6.3	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	SWD	32	-24.1	24	-35.5	11.5	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
145	S	school_053	district_1	county_1	NA	NA	WH	30	59.2	33	64.3	-5.1	5	2	4	20	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	AA	11	3.1	15	-46	49.1	4	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	AI	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	ALL	375	48.8	379	40.6	8.2	5	4	5	40	3	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	AS	22	80.8	27	56.6	24.1	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	EL	16	-12.1	20	-33.2	21.1	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	ELO	8	NA	10	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	EO	352	50.9	353	45.3	5.7	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	FI	3	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	FOS	3	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	HI	68	2.8	64	-8.5	11.2	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	HOM	13	9.9	9	NA	NA	4	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	MR	18	32	14	44.3	-12.3	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	PI	2	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	RFP	8	NA	10	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	SED	68	6.6	69	-14.9	21.5	4	5	5	100	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	SWD	69	-10	67	-56.7	46.7	3	5	4	150	NA	NA	NA	NA	NA	NA	NA	2017f	NA
031	S	school_013	district_1	county_1	NA	NA	WH	236	63	243	57.1	5.8	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	AA	22	-20.6	23	-46.6	26	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	ALL	179	2.2	186	-10.4	12.6	4	4	4	90	0	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	AS	12	46.3	14	18.9	27.4	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	EL	19	-15.3	21	-9.6	-5.6	3	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	ELO	12	-20.1	10	NA	NA	3	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	EO	157	3.7	163	-10.2	13.9	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	FI	6	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	FOS	3	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	HI	73	-11.5	85	-20.5	9	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	HOM	13	-24.6	15	-31.5	6.9	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	MR	8	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	PI	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	RFP	7	NA	11	7.1	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	SED	95	-9.9	103	-23.2	13.3	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	SWD	34	-14.1	31	-30.7	16.6	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
034	S	school_130	district_1	county_1	NA	NA	WH	48	10.3	47	4.4	5.9	4	4	4	90	NA	NA	NA	NA	NA	NA	NA	2017f	NA
